"year";"season";"gid";"designation";"female_gid";"female_preferred_name";"female_designation";"female_seed_source_name";"male_gid";"male_preferred_name";"male_designation";"male_seed_source_name";"plot_number";"seed_number";"breeder";"program_name";"ecosystem_program_name";"trait_team";"research_group";"division"
2000;"DS";761577;"IR 76933";163320;"IR 67867-117-3-2-1-1";;"A1826";84209;"PSB RC 64 (IR 59552-21-3-2-2)";;"HB7411";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761578;"IR 76934";163484;"IR 68058-71-2-1";;"A2033";313134;"JANAKI";;"HB7414";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761579;"IR 76935";163484;"IR 68058-71-2-1";;"A2033";50533;"IR 64";;"HB7404";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761580;"IR 76936";163484;"IR 68058-71-2-1";;"A2033";164219;"IR00A107";;"HB7430";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761581;"IR 76937";163484;"IR 68058-71-2-1";;"A2033";82290;"PSB RC 18 (IR 51672-62-2-1-1-2-3)";;"HB7408";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761582;"IR 76938";163484;"IR 68058-71-2-1";;"A2033";84209;"PSB RC 64 (IR 59552-21-3-2-2)";;"HB7411";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761583;"IR 76939";164143;"IR 68427-15-2-3-1";;"SI1598";163752;"IR 68068-99-1-3-3-3";;"SI1593";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761584;"IR 76940";164143;"IR 68427-15-2-3-1";;"SI1598";501537;"IR00A110";;"SI1550";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761585;"IR 76941";164143;"IR 68427-15-2-3-1";;"SI1598";506434;"IR 71606-1-2-1-3-2-3-1";;"SI1561";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761586;"IR 76942";164143;"IR 68427-15-2-3-1";;"SI1598";506268;"IR 73885-1-4-1-4-3-6";;"SI1573";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761587;"IR 76943";164219;"IR00A107";;"HB7430";313134;"JANAKI";;"HB7414";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761588;"IR 76944";164219;"IR00A107";;"HB7430";19541;"IR 1529-ECIA";;"HB7403";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761589;"IR 76945";164219;"IR00A107";;"HB7430";163752;"IR 68068-99-1-3-3-3";;"HB7427";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761590;"IR 76946";164219;"IR00A107";;"HB7430";501104;"IR 69020-21-3-2-2-2";;"SI1607";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761591;"IR 76947";164219;"IR00A107";;"HB7430";506265;"IR 73885-1-4-3-2-1-6 (MATATAG 9)";;"HB7453";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761592;"IR 76948";164219;"IR00A107";;"HB7430";82290;"PSB RC 18 (IR 51672-62-2-1-1-2-3)";;"HB7408";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761593;"IR 76949";164219;"IR00A107";;"HB7430";86225;"IR 59682-132-1-1-2 (PSB RC 52)";;"HB7409";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761594;"IR 76950";506205;"IR 68450-36-3-2-2-3";;"A1834";313134;"JANAKI";;"HB7414";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761595;"IR 76951";506205;"IR 68450-36-3-2-2-3";;"A1834";50533;"IR 64";;"HB7404";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761596;"IR 76952";506205;"IR 68450-36-3-2-2-3";;"A1834";164219;"IR00A107";;"HB7430";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761597;"IR 76953";506205;"IR 68450-36-3-2-2-3";;"A1834";82290;"PSB RC 18 (IR 51672-62-2-1-1-2-3)";;"HB7408";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761598;"IR 76954";506205;"IR 68450-36-3-2-2-3";;"A1834";84209;"PSB RC 64 (IR 59552-21-3-2-2)";;"HB7411";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761599;"IR 76955";568485;"IR 68544-29-2-1-3-1-2";;"HB7432";161047;"IR 65620-192-3-3-3-2";;"SI1505";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761600;"IR 76956";568485;"IR 68544-29-2-1-3-1-2";;"HB7432";164219;"IR00A107";;"SI1601";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761601;"IR 76957";568485;"IR 68544-29-2-1-3-1-2";;"HB7432";1169050;"IR 71606-1-1-4-2-3-1-2 (NSIC 110";;"SI1560";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761602;"IR 76958";568485;"IR 68544-29-2-1-3-1-2";;"HB7432";505633;"IR 73887-1-8-2-1";;"SI1628";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761603;"IR 76959";204132;"IR 68552-100-1-2-2";;"BSI137";161047;"IR 65620-192-3-3-3-2";;"SI1505";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761604;"IR 76960";204132;"IR 68552-100-1-2-2";;"BSI137";164219;"IR00A107";;"SI1601";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761605;"IR 76961";204132;"IR 68552-100-1-2-2";;"BSI137";1169050;"IR 71606-1-1-4-2-3-1-2 (NSIC 110";;"SI1560";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761606;"IR 76962";204132;"IR 68552-100-1-2-2";;"BSI137";505633;"IR 73887-1-8-2-1";;"SI1628";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761607;"IR 76963";503330;"IR 68998-46-1-2-2-3-5-1-2";;"A1841";313134;"JANAKI";;"HB7414";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761608;"IR 76964";503330;"IR 68998-46-1-2-2-3-5-1-2";;"A1841";50533;"IR 64";;"HB7404";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761609;"IR 76965";503330;"IR 68998-46-1-2-2-3-5-1-2";;"A1841";164219;"IR00A107";;"HB7430";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761610;"IR 76966";503330;"IR 68998-46-1-2-2-3-5-1-2";;"A1841";82290;"PSB RC 18 (IR 51672-62-2-1-1-2-3)";;"HB7408";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761611;"IR 76967";503330;"IR 68998-46-1-2-2-3-5-1-2";;"A1841";84209;"PSB RC 64 (IR 59552-21-3-2-2)";;"HB7411";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761612;"IR 76968";501104;"IR 69020-21-3-2-2-2";;"A1843";313134;"JANAKI";;"HB7414";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761613;"IR 76969";501104;"IR 69020-21-3-2-2-2";;"A1843";50533;"IR 64";;"HB7404";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761614;"IR 76970";501104;"IR 69020-21-3-2-2-2";;"SI1607";163752;"IR 68068-99-1-3-3-3";;"SI1593";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761615;"IR 76971";501104;"IR 69020-21-3-2-2-2";;"A1843";164219;"IR00A107";;"HB7430";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761616;"IR 76972";501104;"IR 69020-21-3-2-2-2";;"SI1607";501537;"IR00A110";;"SI1550";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761617;"IR 76973";501104;"IR 69020-21-3-2-2-2";;"SI1607";506434;"IR 71606-1-2-1-3-2-3-1";;"SI1561";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761618;"IR 76974";501104;"IR 69020-21-3-2-2-2";;"SI1607";506268;"IR 73885-1-4-1-4-3-6";;"SI1573";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761619;"IR 76975";501104;"IR 69020-21-3-2-2-2";;"A1843";82290;"PSB RC 18 (IR 51672-62-2-1-1-2-3)";;"HB7408";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761620;"IR 76976";501104;"IR 69020-21-3-2-2-2";;"A1843";84209;"PSB RC 64 (IR 59552-21-3-2-2)";;"HB7411";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761621;"IR 76977";501537;"IR00A110";;"A1869";313134;"JANAKI";;"HB7414";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761622;"IR 76978";501537;"IR00A110";;"A1869";164219;"IR00A107";;"HB7430";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761623;"IR 76979";568428;"IR 69860-10-1-2-2";;"B6848";161047;"IR 65620-192-3-3-3-2";;"SI1505";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761624;"IR 76980";568428;"IR 69860-10-1-2-2";;"B6848";164219;"IR00A107";;"SI1601";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761625;"IR 76981";568428;"IR 69860-10-1-2-2";;"B6848";1169050;"IR 71606-1-1-4-2-3-1-2 (NSIC 110";;"SI1560";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761626;"IR 76982";568428;"IR 69860-10-1-2-2";;"B6848";505633;"IR 73887-1-8-2-1";;"SI1628";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761627;"IR 76983";500860;"IR 70449-23-3-2-2-3";;"A2081";313134;"JANAKI";;"HB7414";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761628;"IR 76984";500860;"IR 70449-23-3-2-2-3";;"A2081";50533;"IR 64";;"HB7404";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761629;"IR 76985";500860;"IR 70449-23-3-2-2-3";;"A2081";164219;"IR00A107";;"HB7430";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761630;"IR 76986";500860;"IR 70449-23-3-2-2-3";;"A2081";82290;"PSB RC 18 (IR 51672-62-2-1-1-2-3)";;"HB7408";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761631;"IR 76987";500860;"IR 70449-23-3-2-2-3";;"A2081";84209;"PSB RC 64 (IR 59552-21-3-2-2)";;"HB7411";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761632;"IR 76988";568356;"IR 70521-42-2-3";;"B6861";164219;"IR00A107";;"SI1601";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761633;"IR 76989";568356;"IR 70521-42-2-3";;"B6861";1169050;"IR 71606-1-1-4-2-3-1-2 (NSIC 110";;"SI1560";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761634;"IR 76990";568356;"IR 70521-42-2-3";;"B6861";505633;"IR 73887-1-8-2-1";;"SI1628";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761635;"IR 76991";500497;"IRRI 145";;"A1895";313134;"JANAKI";;"HB7414";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761636;"IR 76992";500497;"IRRI 145";;"A1895";50533;"IR 64";;"HB7404";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761637;"IR 76993";500497;"IRRI 145";;"A1895";164219;"IR00A107";;"HB7430";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761638;"IR 76994";500497;"IRRI 145";;"A1895";82290;"PSB RC 18 (IR 51672-62-2-1-1-2-3)";;"HB7408";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761639;"IR 76995";500497;"IRRI 145";;"A1895";84209;"PSB RC 64 (IR 59552-21-3-2-2)";;"HB7411";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761640;"IR 76996";500429;"IR 71139-50-2-1-1-2";;"A1903";313134;"JANAKI";;"HB7414";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761641;"IR 76997";500429;"IR 71139-50-2-1-1-2";;"A1903";50533;"IR 64";;"HB7404";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761642;"IR 76998";500429;"IR 71139-50-2-1-1-2";;"A1903";164219;"IR00A107";;"HB7430";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761643;"IR 76999";500429;"IR 71139-50-2-1-1-2";;"A1903";82290;"PSB RC 18 (IR 51672-62-2-1-1-2-3)";;"HB7408";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761644;"IR 77000";500429;"IR 71139-50-2-1-1-2";;"A1903";84209;"PSB RC 64 (IR 59552-21-3-2-2)";;"HB7411";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761645;"IR 77001";500335;"IR 71143-223-3-2-2-3";;"A1910";313134;"JANAKI";;"HB7414";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761646;"IR 77002";500335;"IR 71143-223-3-2-2-3";;"A1910";50533;"IR 64";;"HB7404";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761647;"IR 77003";500335;"IR 71143-223-3-2-2-3";;"A1910";164219;"IR00A107";;"HB7430";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761648;"IR 77004";500335;"IR 71143-223-3-2-2-3";;"A1910";82290;"PSB RC 18 (IR 51672-62-2-1-1-2-3)";;"HB7408";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761649;"IR 77005";500335;"IR 71143-223-3-2-2-3";;"A1910";84209;"PSB RC 64 (IR 59552-21-3-2-2)";;"HB7411";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761650;"IR 77006";500263;"IR 71146-97-1-2-1-3";;"A1916";313134;"JANAKI";;"HB7414";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761651;"IR 77007";500263;"IR 71146-97-1-2-1-3";;"A1916";50533;"IR 64";;"HB7404";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761652;"IR 77008";500263;"IR 71146-97-1-2-1-3";;"A1916";164219;"IR00A107";;"HB7430";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761653;"IR 77009";500263;"IR 71146-97-1-2-1-3";;"A1916";82290;"PSB RC 18 (IR 51672-62-2-1-1-2-3)";;"HB7408";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761654;"IR 77010";500263;"IR 71146-97-1-2-1-3";;"A1916";84209;"PSB RC 64 (IR 59552-21-3-2-2)";;"HB7411";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761655;"IR 77011";211627;"IR 71217-24-1-2";;"B6898";161047;"IR 65620-192-3-3-3-2";;"SI1505";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761656;"IR 77012";211627;"IR 71217-24-1-2";;"B6898";164219;"IR00A107";;"SI1601";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761657;"IR 77013";211627;"IR 71217-24-1-2";;"B6898";1169050;"IR 71606-1-1-4-2-3-1-2 (NSIC 110";;"SI1560";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761658;"IR 77014";211627;"IR 71217-24-1-2";;"B6898";505633;"IR 73887-1-8-2-1";;"SI1628";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761659;"IR 77015";211817;"IR 71449-26-1-3";;"B6907";161047;"IR 65620-192-3-3-3-2";;"SI1505";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761660;"IR 77016";211817;"IR 71449-26-1-3";;"B6907";164219;"IR00A107";;"SI1601";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761661;"IR 77017";211817;"IR 71449-26-1-3";;"B6907";1169050;"IR 71606-1-1-4-2-3-1-2 (NSIC 110";;"SI1560";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761662;"IR 77018";211817;"IR 71449-26-1-3";;"B6907";505633;"IR 73887-1-8-2-1";;"SI1628";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761663;"IR 77019";211863;"IR 71451-2-1-1";;"B6909";161047;"IR 65620-192-3-3-3-2";;"SI1505";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761664;"IR 77020";211863;"IR 71451-2-1-1";;"B6909";164219;"IR00A107";;"SI1601";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761665;"IR 77021";211863;"IR 71451-2-1-1";;"B6909";1169050;"IR 71606-1-1-4-2-3-1-2 (NSIC 110";;"SI1560";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761666;"IR 77022";211863;"IR 71451-2-1-1";;"B6909";505633;"IR 73887-1-8-2-1";;"SI1628";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761667;"IR 77023";506436;"IR 71604-4-4-3-8-7-3-3-3";;"A1931";313134;"JANAKI";;"HB7414";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761668;"IR 77024";506436;"IR 71604-4-4-3-8-7-3-3-3";;"A1931";50533;"IR 64";;"HB7404";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761669;"IR 77025";506436;"IR 71604-4-4-3-8-7-3-3-3";;"A1931";164219;"IR00A107";;"HB7430";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761670;"IR 77026";506436;"IR 71604-4-4-3-8-7-3-3-3";;"A1931";82290;"PSB RC 18 (IR 51672-62-2-1-1-2-3)";;"HB7408";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761671;"IR 77027";506436;"IR 71604-4-4-3-8-7-3-3-3";;"A1931";84209;"PSB RC 64 (IR 59552-21-3-2-2)";;"HB7411";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761672;"IR 77028";506434;"IR 71606-1-2-1-3-2-3-1";;"A1933";313134;"JANAKI";;"HB7414";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761673;"IR 77029";506434;"IR 71606-1-2-1-3-2-3-1";;"A1933";50533;"IR 64";;"HB7404";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761674;"IR 77030";506434;"IR 71606-1-2-1-3-2-3-1";;"A1933";164219;"IR00A107";;"HB7430";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761675;"IR 77031";506434;"IR 71606-1-2-1-3-2-3-1";;"A1933";82290;"PSB RC 18 (IR 51672-62-2-1-1-2-3)";;"HB7408";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761676;"IR 77032";506434;"IR 71606-1-2-1-3-2-3-1";;"A1933";84209;"PSB RC 64 (IR 59552-21-3-2-2)";;"HB7411";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761677;"IR 77033";462876;"IR 71673-16-2-2-3";;"B6918";161047;"IR 65620-192-3-3-3-2";;"SI1505";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761678;"IR 77034";462876;"IR 71673-16-2-2-3";;"B6918";164219;"IR00A107";;"SI1601";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761679;"IR 77035";462876;"IR 71673-16-2-2-3";;"B6918";1169050;"IR 71606-1-1-4-2-3-1-2 (NSIC 110";;"SI1560";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761680;"IR 77036";462876;"IR 71673-16-2-2-3";;"B6918";505633;"IR 73887-1-8-2-1";;"SI1628";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761681;"IR 77037";462697;"IR 71677-402-3-3-2";;"B6945";204132;"IR 68552-100-1-2-2";;"BSI137";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761682;"IR 77038";462685;"IR 71682-39-2-1-2";;"B6946";161047;"IR 65620-192-3-3-3-2";;"SI1505";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
2000;"DS";761683;"IR 77039";462685;"IR 71682-39-2-1-2";;"B6946";164219;"IR00A107";;"SI1601";;;"GSKhush/PSVirk";"IRRIGATED SEA";"Irrigated ";;"Irrigated Breeding-Southeast Asia";"PBGB"
