"year";"season";"gid";"designation";"seed_source_name";"cross_preferred_name";"cross_unique_id";"female_gid";"female_preferred_name";"female_line_name";"male_gid";"male_preferred_name";"male_line_name";"breeding_method_name";"study_name";"entry_code"
"2008";"WS";"121803";"IR 42506-531-1-2-1";"DS 105";"BKN 7022-10-1-4/CAFURINGA 1//IR 19382-42-3-3-2/BKNFR 76106-16-0-1";"IRIS 10-121803";"48218";"IR 38675";;"48283";"IR 38715";;"Double cross";"HB2008WS";"HB2361"
"2008";"WS";"122118";"IR 42568-4-5-3-B-8";"DS 126";"RD 19/JANAKI//JANAKI/IR 19661-131-1-3-1-3";"IRIS 10-122118";"48374";"IR 38779";;"48244";"IR 38692";;"Double cross";"HB2008WS";"HB2362"
"2008";"WS";"84885";"IR 42598-B-B-B-B-12-1-2";"DS 128";"FR 13 A/IR 17494-32";"IRIS 10-84885";"32293";"FR 13 A";;"37337";"IR 17494-32";;"Single cross";"HB2008WS";"HB2363"
"2008";"WS";"139182";"IR 49924-B-B-B-B-10";"DS 133";"IR 17491-5-4-3-3/IR 31406-333-1//IR 31432-2-3/IR 26702-25-1";"IRIS 10-139182";"58591";"IR 47591";;"58614";"IR 47614";;"Double cross";"HB2008WS";"HB2364"
"2008";"WS";"1959185";"IR 51169-B-B-B-B-B-11-3";"DS 155";"IR29005-5-2-2//IR 28884-26-3-505-1-2/BKNFR 76106-16-0-1";"IRIS 71-1230129";"58133";"IR 29005-5-2-2";;"60193";"IR 48937";;"Three-way cross";"HB2008WS";"HB2365"
"2008";"WS";"144842";"IR 54222-B-28-1";"DS 217";"IR 31361-8-3-1-1/BKNFR 76106-16-0-1//IR 31406-333-1/HTAFR 79255-1-504-1-3";"IRIS 10-144842";"63793";"IR 51992";;"63797";"IR 51996";;"Double cross";"HB2008WS";"HB2366"
"2008";"WS";"86607";"IR 63262-AC 201";"PB6, 07DS";"BG 367-4/MAHSURI";"IRIS 10-86607";"408289";"BG 367-4";;"12517";"MAHSURI";;"Single cross";"HB2008WS";"HB2367"
"2008";"WS";"1875986";"IR 67520-B-14-1-3-2-2";"DS 257";"IR 74/KURKARUPPAN 1";"IRIS 120-2349";"61798";"IR 74";;"84487";"KURKARUPPAN 1";;"Single cross";"HB2008WS";"HB2368"
"2008";"WS";"501537";"IR 00A110";"A4812";"IR 48525-65-2-1/IR 52280-117-1-1-3//IR 1561-228-3*2/UTRI RAJAPAN";"IRIS 9-501537";"88934";"IR 62030-18-2-2";"IR 00A110";"88890";"IR 69704";;"Complex cross";"HB2008WS";"HB2369"
"2008";"WS";"1959860";"IR 70027-5-3-3-3-2";"DS 261";"IR 53650-2B-10-1-2-1/KETAN GONDOMONO";"IRIS 71-1230319";"89471";"IR 53650-2B-10-1-2-1";;"88108";"KETAN GONDOMONO";;"Single cross";"HB2008WS";"HB2370"
"2008";"WS";"1356950";"IR 70027-8-2-2-3-2";"DS 263";"IR 53650-2B-10-1-2-1/KETAN GONDOMONO";"IRIS 103-171113";"89471";"IR 53650-2B-10-1-2-1";;"88108";"KETAN GONDOMONO";;"Single cross";"HB2008WS";"HB2371"
"2008";"WS";"2064895";"IR 07T118";"B27, 08DS";"IR 71730-51-2/IRRI 128";"IRIS 79-21763";"208043";"IR 71730-51-2";"IR 07T118";"707107";"IR 61920-3B-22-2-1 (NSIC RC 106";;"Single cross";"HB2008WS";"HB2372"
"2008";"WS";"9175";"KINANDANG PATONG";"HB2057";"K PATONG";"IRIS 10-9175";;;;;;;"Unknown selection method";"HB2008WS";"HB2373"
"2008";"WS";"312511";"MANAW THUKHA";"HB2098";"MAHSURI/.";"IRIS 4-31783";"228279";"MAHSURI";;;;;"Natural variant";"HB2008WS";"HB2374"
"2008";"WS";"765439";"NERICA 4";"T72046I";"WAB 56-104/CG 14";"IRIS 53-1481";"311657";"WAB 56-104";;"507718";"CG 14";;"Single cross";"HB2008WS";"HB2375"
"2008";"WS";"1356382";"NERICA 6";"HB2059";"WAB 56-104/CG 14";"IRIS 103-170937";"311657";"WAB 56-104";;"507718";"CG 14";;"Single cross";"HB2008WS";"HB2376"
"2008";"WS";"707107";"IRRI 128";"HB2060";"IR 32429-47-3-2/WAGWAG";"IRIS 1-16170";"61685";"IR 32429-47-3-2";;"1166";"WAGWAG";;"Single cross";"HB2008WS";"HB2377"
"2008";"WS";"1876209";"OM 4498";"HB2043";"IR 64*2/OMCS 2000";"IRIS 109-4905";"1876179";"IR 64/OMCS 2000";;"50533";"IR 64";;"Backcross";"HB2008WS";"HB2378"
"2008";"WS";"1218202";"POKKALI";"HB2061";"POKKALI";"IRIS 70-8561";;;;;;;"Unknown selection method";"HB2008WS";"HB2379"
"2008";"WS";"397418";"PUSA BASMATI 1";"HB2062";"PUSA 150/KARNAL LOCAL";"IRIS 6-156444";"264152";"PUSA 150";;"167187";"KARNAL LOCAL";;"Single cross";"HB2008WS";"HB2380"
"2008";"WS";"790392";"SAKHA 104";"HB2063";"GZ 4096/GZ 4100";"IRIS 4-167937";"575885";"GZ 4096";;"790180";"GZ 4100";;"Single cross";"HB2008WS";"HB2381"
"2008";"WS";"1935108";"IR 45427-2B-2-2B-1-1";"HB2064";"CHERIVIRUPPU/IR 10205-37-1-3";"IRIS 125-17394";"43707";"CHERIVIRUPPU";;"55993";"IR 10205-37-1-3";;"Single cross";"HB2008WS";"HB2382"
"2008";"WS";"790240";"IR 64197-3B-3-1";"HB2066";"IR 42598-B-B-B-B-12/NONA BOKRA";"IRIS 4-168228";"79433";"IR 42598-B-B-B-B-12";;"303990";"NONA BOKRA";;"Single cross";"HB2008WS";"HB2383"
"2008";"WS";"409352";"IR 65196-3B-5-2-2";"HB2067";"IR 10206-29-2-1/TCCP 266-B-B-B-10-2-1";"IRIS 4-31260";"40506";"IR 10206-29-2-1";;"80833";"TCCP 266-B-B-B-10-2-1";;"Single cross";"HB2008WS";"HB2384"
"2008";"WS";"1935302";"CSR 28";"HB2068";"IR 42/IR 4630-22-2-5-1-3";"IRIS 125-18451";"13988";"IR 42";;"56023";"IR 4630-22-2-5-1-3";;"Single cross";"HB2008WS";"HB2385"
"2008";"WS";"1935032";"IR 74099-3R-3-3";"HB2069";"DAEYABYEO/GIZA 177";"IRIS 125-18305";"94011";"DAEYABYEO";;"413302";"GIZA 177";;"Single cross";"HB2008WS";"HB2386"
"2008";"WS";"1189343";"IR 73571-3B-14-1";"HB2070";"AGAMI MI/IR 68003-45-2-2";"IRIS 66-333842";"309719";"AGAMI MI";;"185101";"IR 68003-45-2-2";;"Single cross";"HB2008WS";"HB2387"
"2008";"WS";"1935367";"IR 72046-B-R-8-3-1-3";"HB2071";"IR 31406-333-1/2*IR 31142-14-1-1-3-2";"IRIS 125-18047";"91976";"IR 31142-14-1-1-3-2";;"91977";"IR 71350";;"Backcross";"HB2008WS";"HB2388"
"2008";"WS";"415933";"SUAKOKO 8";"SIT8541I";"SIAM 25/3*MALUNJA";"IRIS 6-106374";"404035";"SIAM 25/2*MALUNJA";;"312800";"MALUNJA";;"F1 backcross, cytoplasm unknown SF";"HB2008WS";"HB2389"
"2008";"WS";"1006228";"WITA 7";"PB6, 07DS";"TOX 891-212-1-201-1-105/TOX 3056-5-1";"IRIS 40-172683";"311768";"TOX 891-212-1-201-1-105";"WITA 7";"311767";"TOX 3056-5-1";;"Single cross";"HB2008WS";"HB2390"
"2008";"WS";"352286";"IR6";"HB2078";"SIAM 29/IRGC 123";"IRIS 6-108598";"14";"SIAM 29 (ACC 42)";;"2";"DEE GEO WOO GEN";;"Single cross";"HB2008WS";"HB2391"
"2008";"WS";"2440173";"IR 6";"IRTP 25398";"SIAM 29/DEE-GEO-WOO-GEN";"IRIS 150-2068";"14";"SIAM 29 (ACC 42)";;"2";"DEE GEO WOO GEN";;"Single cross";"HB2008WS";"HB2392"
"2008";"WS";"312471";"SUPER BASMATI";"HB2083";"BAS 320/IR 661";"IRIS 4-31586";"263887";"BAS 320";;"961";"IR 661";;"Single cross";"HB2008WS";"HB2393"
"2008";"WS";"417200";"GIZA 178";"HB2050";"GIZA 175/MILYANG 49";"IRIS 4-31565";"412679";"GIZA 175";;"190662";"MILYANG 49 (SUJUNGBYEO)";;"Single cross";"HB2008WS";"HB2394"
"2008";"WS";"95590";"IDSA 77";"HB2077";"IDSA 77";"IRIS 10-95590";;;;;;;"Unknown selection method";"HB2008WS";"HB2395"
"2008";"WS";"10790";"IR 2006-P12-12-2-2";"HB2079";"IR 1103-15-8-4-2-2-3/IR 1163-124-1-3///IR 22//IRGC 6663/IR 8";"IRIS 10-10790";"3299";"IR 1870";;"2723";"IR 1614";;"Complex cross";"HB2008WS";"HB2396"
"2008";"WS";"420700";"N 22";"HB2082";"RAJBHOG";"IRIS 3-555";;;;;;;"Unknown selection method";"HB2008WS";"HB2397"
"2008";"WS";"409923";"IR 2344-P1 PB-9-3-2B";"HB2080";"IR 22/KULU";"IRIS 6-86225";"2722";"IR 22";;"3481";"KULU";;"Single cross";"HB2008WS";"HB2398"
"2008";"WS";"320824";"KHAO HAHNG";"HB2081";"KHAO HAHNG";"IRIS 6-44023";;;;;;;;"HB2008WS";"HB2399"
"2008";"WS";"386170";"CT 6946-9-1-2-M-1P";"HB2074";"TOX 1010-45-1-1/COL 1 X M 312 A-74-2-8-8//TOX 1780-2-1-1P-3";"IRIS 4-29344";"175195";"CT 5633";;"176110";"TOX 1780-2-1-1P-3";;"Three-way cross";"HB2008WS";"HB2400"
"2008";"WS";"765779";"NERICA 2";"HB2058";"WAB 56-104/CG 14";"IRIS 53-1460";"311657";"WAB 56-104";;"507718";"CG 14";;"Single cross";"HB2008WS";"HB2401"
"2008";"WS";"2351855";"CENTAURO";"HB2088";"ECIA 38-2-4-2-5-6/CT 8222-7-6-2P-1X//FB 7-3-1-6-1-M";"IRIS 146-15785";"2351813";"ECIA 38-2-4-2-5-6/CT 8222-7-6-2P-1X";;"574578";"FB 7-3-1-6-1-M";;"Three-way cross";"HB2008WS";"HB2402"
"2008";"WS";"2351815";"FL 1028-8P-3-2P-1P-M-2X-3P-1P";"HB2089";"CT 10184-2-1-M-1-MI/CR 5272//FB 7-3-1-6-1-M";"IRIS 146-15787";"2351812";"CT 10184-2-1-M-1-MI/CR 5272";;"574578";"FB 7-3-1-6-1-M";;"Three-way cross";"HB2008WS";"HB2403"
"2008";"WS";"2351854";"FL04582-8P-5-4P-1P-1P";"HB2090";"CT 8163-9-4-4/CARIBE 8//FL 2066-4 P-1-1 P-M";"IRIS 146-15788";"2351818";"CT8163-9-4-4/CARIBE 8";;"1328482";"FL 2066-4 P-1-1 P-M";;"Three-way cross";"HB2008WS";"HB2404"
"2008";"WS";"2351853";"FL04709-17P-8-2P-2P-M";"HB2091";"FL 447-32 P-3-1 P-M/JUMA 63//FL 2337-11 P-2-1 P-M";"IRIS 146-15789";"2351810";"FL00447-32P-3-1P-M/JUMA 63";;"1328479";"FL 2337-11 P-2-1 P-M";;"Three-way cross";"HB2008WS";"HB2405"
"2008";"WS";"2351847";"FL04862-1P-1-4P-1P-M";"HB2092";"ECIA 38-2-4-2-5-6/CT 9162-12-6-2-2-1//FL 871-1 P-5-1 P-M-M";"IRIS 146-15790";"2249392";"ECIA 38-2-4-2-5-6/CT 9162-12-6-2-2-1";;"1328613";"FL 871-1 P-5-1 P-M-M";;"Three-way cross";"HB2008WS";"HB2406"
"2008";"WS";"366072";"GOCHI BORO";"HB2093";"GOCHI BORO";"IRIS 6-135355";;;;;;;"Collected sample";"HB2008WS";"HB2407"
"2008";"WS";"335947";"DOMSIAH";"IRGC 32291";"DOMSIAH";"IRIS 6-74128";;;;;;;"Import";"HB2008WS";"HB2408"
"2008";"WS";"377771";"HASAN SERAI";"IRGC 79564";"HASAN SERAI";"IRIS 6-158486";;;;;;;"Unknown";"HB2008WS";"HB2409"
"2008";"WS";"1846419";"FEDEARROZ 50";"HB2106";"FEDEARROZ 50";"IRIS 109-4522";;;;;;;;"HB2008WS";"HB2410"
"2008";"WS";"402862";"SANHUANGZHAN NO 2";"HB2107";"IR 9965-48-2/TUANHUANGZHAN";"IRIS 4-23444";"43835";"IR 9965-48-2";;"310054";"TUANHUANGZHAN";;"Single cross";"HB2008WS";"HB2411"
"2008";"WS";"94801";"IRRI 123";"HB2084";"IR 47761-27-1-3-6/IRRI 108";"IRIS 10-94801";"74718";"IR 47761-27-1-3-6";;"80172";"PSB RC 28 (IR 56381-139-2-2)";;"Single cross";"HB2008WS";"HB2412"
"2008";"WS";"56023";"IR 4630-22-2-5-1-3";"HB2055";"PELITA I-1/POKKALI//IR2061-464-2/IR 1820-52-2";"IRIS 10-56023";"7086";"IR 4454";;"7067";"IR 4442";;"Double cross";"HB2008WS";"HB2413"
"2008";"WS";"1935108";"IR 45427-2B-2-2B-1-1";"HB2064";"CHERIVIRUPPU/IR 10205-37-1-3";"IRIS 125-17394";"43707";"CHERIVIRUPPU";;"55993";"IR 10205-37-1-3";;"Single cross";"HB2008WS";"HB2414"
"2008";"WS";"2254836";"IR 07F287";"HB1966";"SAMBHA MAHSURI*4/IR 49830-7-1-2-3";"IRIS 179-567042";"2011028";"IR 84193";"IR 07F287";"1162264";"SAMBHA MAHSURI";;"Backcross";"HB2008WS";"HB2415"
"2008";"WS";"1158955";"IET 14720";"HB2109";"BR 4-10/PAKISTAN BASMATI";"IRIS 1-48270";"12384";"BR 4-10";;"167803";"PAKISTAN BASMATI";;"Single cross";"HB2008WS";"HB2416"
"2008";"WS";"417083";"CYPRESS";"HB2110";"L 202/LEMONT";"IRIS 4-29420";"167483";"L 202";;"86467";"LEMONT";;"Single cross";"HB2008WS";"HB2417"
"2008";"WS";"599974";"IAC 165";"HB2111";"DOURADO PRECOCE/IAC 1246";"IRIS 12-8131";"432627";"DOURADO PRECOCE";;"383341";"IAC 1246";;"Single cross";"HB2008WS";"HB2418"
"2008";"WS";"312160";"JINBUBYEO";"HB2112";"JINBUBYEO";"IRIS 4-30753";;;;;;;"Unknown selection method";"HB2008WS";"HB2419"
"2008";"WS";"94428";"WAB 56-125";"HB2085";"IDSA 6/IAC 164";"IRIS 10-94428";"393281";"IDSA 6 (IRAT 216)";;"435086";"IAC 164";;"Single cross";"HB2008WS";"HB2420"
"2008";"WS";"2007669";"IR 73571-3B-11-3-K2";"HB2113";"AGAMI MI/IR 68003-45-2-2";"IRIS 109-8916";"309719";"AGAMI MI";;"185101";"IR 68003-45-2-2";;"Single cross";"HB2008WS";"HB2421"
"2008";"WS";"1846418";"INIA TACUARI";"HB2114";"INIA TACUARI";"IRIS 109-4521";;;;;;;;"HB2008WS";"HB2422"
"2008";"WS";"2351848";"COLOMBIA XXI";"HB2087";"P 5413-8-3-5-11/CT 9145-4-15-1-1";"IRIS 146-15784";"178946";"P 5413-8-3-5-11";;"2277019";"CT 9145-4-15-1-1";;"Single cross";"HB2008WS";"HB2423"
"2008";"DS";"313134";"BG 90-2";"HB1601";"IR 262/REMADJA";"IRIS 8-33741";"358";"IR 262";;"413370";"REMAJA";"DW 594";"Single cross";"HB2008DS";"HB1901"
"2008";"DS";"71376";"IR 45912-9-1-2-2";"HB1602";"ADT 30/IR 22099-2-3//IR 25890-82-5-3";"IRIS 10-71376";"53032";"IR 42834";;"56581";"IR 25890-82-5-3";;"Three-way cross";"HB2008DS";"HB1902"
"2008";"DS";"159132";"IR 64680-81-2-2-1-3";"HB1603";"IR 47761-27-1-3-6/IR 52287-15-2-3-2";"IRIS 40-1772";"74718";"IR 47761-27-1-3-6";;"77449";"IR 52287-15-2-3-2";;"Single cross";"HB2008DS";"HB1903"
"2008";"DS";"160040";"IR 65450-173-2-1-1-3-3";"HB1604";"IR 53311-12-4-2-3-3/IR 53365-106-2-3-3-1";"IRIS 10-160040";"81178";"IR 53311-12-4-2-3-3";;"81144";"IR 53365-106-2-3-3-1";;"Single cross";"HB2008DS";"HB1904"
"2008";"DS";"94725";"IR 00A103";"HB1605";"IET 10364/IR 54950-181-2-1-2-3";"IRIS 10-94725";"77459";"PUSA 615-140-10-1";"IR 00A103";"80238";"IR 54950-181-2-1-2-3";;"Single cross";"HB2008DS";"HB1905"
"2008";"DS";"161047";"IR 65620-192-3-3-3-2";"HB1606";"IR 72/IR 53915-99-2-2-2";"IRIS 10-161047";"70125";"IR 72";;"80195";"IR 53915-99-2-2-2";;"Single cross";"HB2008DS";"HB1906"
"2008";"DS";"95292";"IR 67966-44-2-3-2";"HB1607";"IR 65600-1-2/SENGKEU";"IRIS 10-95292";"85423";"IR 65600-1-2";;"80056";"SENGKEU";;"Single cross";"HB2008DS";"HB1907"
"2008";"DS";"1829462";"IR 02W101";"DM6245";"IR 1529-680-3-2*3/O OFFICINALIS";"IRIS 119-143";"66876";"IR 54740";"IR 02W101";"5213";"IR 1529";;"Backcross";"HB2008DS";"HB1908"
"2008";"DS";"1828287";"IR 65482-4-136-2-2-B";"DM6251";"IR 31917-45-3-2-2*3/O AUSTRALIENSIS";"IRIS 119-144";"81227";"IR 31917-45-3-2-2/O AUSTRALIENSIS//IR 31917-45-3-2-2";;"59754";"IR 31917-45-3-2-2";;"Backcross";"HB2008DS";"HB1909"
"2008";"DS";"164219";"IR 00A107";"HB1610";"IR 60937-40-3-1-3/IRRI 115";"IRIS 10-164219";"86263";"IR 60937-40-3-1-3";"IR 00A107";"86225";"IR 59682-132-1-1-2 (PSB RC 52)";;"Single cross";"HB2008DS";"HB1910"
"2008";"DS";"924457";"IR 01W102";"DM6261";"IR 31917-45-3-2*4/W1342";"IRIS 9-924457";"91267";"IR 31917-45-3-2/O MINUTA (ACC 101141)//2*IR 31917-45-3-2";"IR 01W102";"59753";"IR 31917-45-3-2";;"Backcross";"HB2008DS";"HB1911"
"2008";"DS";"506205";"IR 68450-36-3-2-2-3";"HB1612";"IR 62921-74-2-2-3-3/IR 62161-67-2-2-3-2";"IRIS 16-541";"86288";"IR 62921-74-2-2-3-3";;"86311";"IR 62161-67-2-2-3-2";;"Single cross";"HB2008DS";"HB1912"
"2008";"DS";"568485";"IR 68544-29-2-1-3-1-2";"HB1613";"IR 66154-52-2/GUNDIL KUNING";"IRIS 16-39452";"86499";"IR 66154-52-2";;"79763";"GUNDIL KUNING";;"Single cross";"HB2008DS";"HB1913"
"2008";"DS";"204132";"IR 68552-100-1-2-2";"HB1614";"IR 66159-52-2/GUNDIL KUNING";"IRIS 12-1020";"86507";"IR 66159-52-2";;"79763";"GUNDIL KUNING";;"Single cross";"HB2008DS";"HB1914"
"2008";"DS";"497625";"IR 00A109";"HB1615";"IR 52256-84-2-3/IR 72//IR 1561-228-3*2/UTRI MERAH";"IRIS 9-497625";"88926";"IR 61009-37-2-1-2";"IR 00A109";"88892";"IR 69705";;"Complex cross";"HB2008DS";"HB1915"
"2008";"DS";"1255655";"IR 04A213";"A3141";"IR BB 60-1/IR 71730-51-2";"IRIS 18-373491";"620878";"IR BB 60-1";"IR 04A213";"208043";"IR 71730-51-2";;"Single cross";"HB2008DS";"HB1916"
"2008";"DS";"203919";"IR 69807-13-2-1";"HB1617";"IR 67302-12-3/LEMONT";"IRIS 12-807";"89124";"IR 67302-12-3";;"86467";"LEMONT";;"Single cross";"HB2008DS";"HB1917"
"2008";"DS";"568424";"IR 70114-5-3-3-3";"HB1618";"AZUCENA/IR 65600-145-6-1-3//LEMONT";"IRIS 16-39641";"87626";"IR 69046";;"86467";"LEMONT";;"Three-way cross";"HB2008DS";"HB1918"
"2008";"DS";"500497";"IRRI 145";"HB1619";"IR 44699-21-1-3-4/IR 66438-167-3-3-2-3";"IRIS 9-500497";"68961";"IR 44699-21-1-3-4";"IR 00A111";"91556";"IR 66438-167-3-3-2-3";;"Single cross";"HB2008DS";"HB1919"
"2008";"DS";"500263";"IR 71146-97-1-2-1-3";"HB1620";"IR 44699-29-2-2-2/IR 66452-179-2-6-1-4";"IRIS 9-500263";"88137";"IR00A102";;"91574";"IR 66452-179-2-6-1-4";;"Single cross";"HB2008DS";"HB1920"
"2008";"DS";"506435";"IR 71606-1-1-4-2-3-1-2";"HB1621";"IR 1561*3/HABIGANJ DW 8//3*IR 64///2*IR 64";"IRIS 66-348396";"92412";"IR 71605";;"50533";"IR 64";;"Backcross";"HB2008DS";"HB1921"
"2008";"DS";"437440";"IR 71676-90-2-2";"HB1622";"IR 65564-22-2-3/PSBRC 2";"IRIS 16-20386";"89196";"IR 65564-22-2-3";;"73006";"PSB RC 2 (IR 32809-26-3-3)";;"Single cross";"HB2008DS";"HB1922"
"2008";"DS";"438726";"IR 71701-28-1-4";"HB1623";"IR 66159-164-5-3-5/PSBRC 2";"IRIS 16-21642";"90791";"IR 66159-164-5-3-5";;"73006";"PSB RC 2 (IR 32809-26-3-3)";;"Single cross";"HB2008DS";"HB1923"
"2008";"DS";"640263";"IR 72164-348-6-2-2-2";"HB1624";"IR 44962-161-2-4-4/IR 67966-44-2-3";"IRIS 9-640263";"71490";"IR 44962-161-2-4-4";;"93536";"IR 67966-44-2-3";;"Single cross";"HB2008DS";"HB1924"
"2008";"DS";"640139";"IR 72225-20-3-2-3";"HB1625";"IR 66750-6-2-1/IR 69092-60-2";"IRIS 9-640139";"90326";"IR 66750-6-2-1";;"93605";"IR 69092-60-2";;"Single cross";"HB2008DS";"HB1925"
"2008";"DS";"622136";"IR 72870-19-2-2-3";"HB1626";"IR 64683-87-2-2-3-3/IR 65610-24-3-6-3-2-3";"IRIS 9-622136";"94801";"IRRI 123";;"94725";"IR00A103";"IR 00A103";"Single cross";"HB2008DS";"HB1926"
"2008";"DS";"622115";"IR 72875-94-3-3-2";"HB1627";"IR 64683-87-2-2-3-3/IR 66863-186-2-1-1-2";"IRIS 9-622115";"94801";"IRRI 123";;"92623";"IR 66863-186-2-1-1-2";;"Single cross";"HB2008DS";"HB1927"
"2008";"DS";"777182";"IR 69428-6-1-1-3-3";"MN88";"IR 65564-44-5-2/SENGKEU//IR 65600-1-3-2";"IRIS 18-106523";"86451";"IR 68510";;"87651";"IR 65600-1-3-2";;"Three-way cross";"HB2008DS";"HB1928"
"2008";"DS";"652291";"IR 72903-121-2-1-2";"HB1629";"IR 65469-10-2-1-3-3-2/IR 68059-5-2-1";"IRIS 16-61686";"94875";"IR 65469-10-2-1-3-3-2";;"94848";"IR 68059-5-2-1";;"Single cross";"HB2008DS";"HB1929"
"2008";"DS";"1876352";"IR 75862-206-2-8-3-B-B-B";"MN90";"IR 65600-81-5-3-2*3/O LONGISTAMINATA";"IRIS 66-471246";"537847";"IR 75083";;"184813";"IR 65600-81-5-3-2";;"Backcross";"HB2008DS";"HB1930"
"2008";"DS";"594983";"IR 72967-12-2-3";"HB1631";"BG 90-2/IR 65564-44-2-3";"IRIS 9-594983";"18026";"BG 90-2";;"87745";"IR 65564-44-2-3";;"Single cross";"HB2008DS";"HB1931"
"2008";"DS";"734203";"IR 72969-143-5-3-6-2";"HB1632";"BG 90-2/IR 66159-164-5-3-5";"IRIS 9-734203";"18026";"BG 90-2";;"90791";"IR 66159-164-5-3-5";;"Single cross";"HB2008DS";"HB1932"
"2008";"DS";"651775";"IR 73006-12-3-3-2";"HB1633";"IR 65469-161-2-2-3-2-2/IR 65459-73-1-2-2-3-2";"IRIS 16-62202";"786289";"IR 65469-161-2-2-3-2-2";;"95102";"IR 65459-73-1-2-2-3-2";;"Single cross";"HB2008DS";"HB1933"
"2008";"DS";"651616";"IR 73012-137-2-2-2";"HB1634";"IR 68064-18-1-1-2-2/IR 61979-138-1-3-2-2";"IRIS 16-62361";"95123";"IR 68064-18-1-1-2-2";;"95095";"IR 61979-138-1-3-2-2";;"Single cross";"HB2008DS";"HB1934"
"2008";"DS";"733707";"IR 73707-45-3-2-3";"HB1635";"IR 69133-49-1-3/IR 67962-84-2-2//IR 67303-7-3-4-1";"IRIS 9-733707";"95038";"IR 72976";;"184976";"IR 67303-7-3-4-1";;"Three-way cross";"HB2008DS";"HB1935"
"2008";"DS";"734874";"IR 00A115";"HB1636";"IR 65469-161-2-2-3-2-2/IR 61979-138-1-3-2-2//IR 43";"IRIS 9-734874";"95096";"IR 73005";"IR 00A115";"19541";"IR 1529-ECIA";;"Three-way cross";"HB2008DS";"HB1936"
"2008";"DS";"1183120";"IR 68144-2B-2-2-3-1-166";"MN53";"IR 72/ZAWA BONDAY";"IRIS 66-333316";"70125";"IR 72";;"85725";"ZAWA BONDAY";;"Single cross";"HB2008DS";"HB1937"
"2008";"DS";"735076";"IR 73720-36-3-3-1";"HB1638";"IR 68064-18-1-1-2-2/IR 60912-93-3-2-3-3//IR 43";"IRIS 9-735076";"95125";"IR 73011";;"19541";"IR 1529-ECIA";;"Three-way cross";"HB2008DS";"HB1938"
"2008";"DS";"506267";"IR 00A117";"HB1639";"IR 64*2/O RUFIPOGON (IRGC 105908)";"IRIS 16-2732";"303396";"IR 64/O RUFIPOGON (105908)";"IR 00A117";"50533";"IR 64";;"Backcross";"HB2008DS";"HB1939"
"2008";"DS";"923494";"IR 01N223";"HB1640";"IR 66165-24-6-3-2/IR 68077-7-2-3-2-1//IR 68444-18-1-3-3";"IRIS 9-923494";"184945";"IR 73456";"IR 01N223";"164235";"IR 68444-18-1-3-3";;"Three-way cross";"HB2008DS";"HB1940"
"2008";"DS";"984838";"IR 02N200";"HB1641";"IR 67966-84-2-3-2/IR 68450-36-3-2-2-3";"IRIS 18-179228";"576695";"IR 67966-84-2-3-2";"IR 02N200";"506205";"IR 68450-36-3-2-2-3";;"Single cross";"HB2008DS";"HB1941"
"2008";"DS";"966244";"IR 02A201";"HB1642";"IR 73887-1-8-3-5/IR 00A107";"IRIS 18-197888";"505632";"IR 73887-1-8-3-5";"IR 02A201";"164219";"IR00A107";"IR 00A107";"Single cross";"HB2008DS";"HB1942"
"2008";"DS";"1111266";"IRRI 146";"HB1643";"IRRI 134/IR 70479-45-2-3//IR 64680-81-2-2-1-3";"IRIS 18-293500";"761818";"IR 73885-1-4-3-2-1-6/IR 70479-45-2-3";"IR 03N135";"786294";"IR 64680-81-2-2-1-3";;"Three-way cross";"HB2008DS";"HB1943"
"2008";"DS";"863057";"IRRI 143";"HB1644";"IR 64 (WH)/ADAY SEL//3*IR 64";"IRIS 9-863057";"762586";"IR 64 (WH)/ADAY SEL//2*IR 64";"IR 01A108";"50533";"IR 64";;"Backcross";"HB2008DS";"HB1944"
"2008";"DS";"1134419";"IR 03A477";"HB1645";"IR 68726-3-3-1-2/IR 71730-51-2";"IRIS 18-309747";"164407";"IR 68726-3-3-1-2";"IR 03A477";"208043";"IR 71730-51-2";;"Single cross";"HB2008DS";"HB1945"
"2008";"DS";"1134623";"IR 03A550";"HB1646";"IR 68427-15-2-3-1/IR 68068-99-1-3-3-3//IR 43";"IRIS 18-309543";"845758";"IR 68427-15-2-3-1/IR 68068-99-1-3-3-3";"IR 03A550";"19541";"IR 1529-ECIA";;"Three-way cross";"HB2008DS";"HB1946"
"2008";"DS";"1133741";"IR 03A568";"HB1647";"IR 00A111/IRRI 105//IR 00A111";"IRIS 18-310425";"845732";"IR 71137-243-2-2-3-3/PSBRC 18";"IR 03A568";"500497";"IRRI 145";"IR 00A111";"Three-way cross";"HB2008DS";"HB1947"
"2008";"DS";"575600";"JORYEONGBYEO";"MN82";"JORYEONGBYEO";"IRIS 1-4939";;;;;;;;"HB2008DS";"HB1948"
"2008";"DS";"1253581";"IR 04A285";"HB1649";"IR 00A117/IR 64";"IRIS 18-375586";"506267";"IR00A117";"IR 04A285";"50533";"IR 64";;"Single cross";"HB2008DS";"HB1949"
"2008";"DS";"1265471";"IR 05A117";"HB1650";"IR 72889-69-2-2-2/IR 00A103";"IRIS 18-386261";"622056";"IR 72889-69-2-2-2";"IR 05A117";"94725";"IR00A103";"IR 00A103";"Single cross";"HB2008DS";"HB1950"
